0.2874,0
0.2857,0
0.2855,0
0.2834,0
0.2817,0
0.2803,0
0.2797,0
0.2793,0
0.2779,0
0.2779,0
0.2784,0
0.2803,0
0.2824,0
0.2813,0
0.2785,0
0.2784,0
0.2765,0
0.2761,0
0.2756,0
0.2754,0
0.2748,0
0.2744,0
0.2743,0
0.2743,0
0.2736,0
0.2735,0
0.2735,0
0.2736,0
0.2735,0
0.2735,0
0.2737,0
0.274,0
0.274,0
0.274,0
0.2745,0
0.2758,0
0.2766,0
0.2772,0
0.277,0
0.2799,0
0.2818,0
0.2833,0
0.284,0
0.2843,0
0.2853,0
0.2849,0
0.2849,0
0.2844,0
0.2848,0
0.285,0
0.2835,0
0.2837,0
0.2837,0
0.2833,0
0.2829,0
0.2826,0
0.282,0
0.2816,0
0.2809,0
0.2808,0
0.2806,0
0.2804,0
0.2802,0
0.2803,0
0.2798,0
0.28,0
0.2708,0
0.1158,0
0.0701,0
0.1002,0
0.1396,0
0.1892,0
0.2305,0
0.2557,0
0.2661,0
0.2705,0
0.276,0
0.2774,0
0.279,0
0.2803,0
0.2822,0
0.2827,0
0.2839,0
0.2848,0
0.2855,0
0.286,0
0.2863,0
0.2867,0
0.2869,0
0.2869,0
0.2869,0
0.2873,0
0.2868,0
0.287,0
0.2867,0
0.2874,0
0.2877,0
0.2889,0
0.2873,0
0.2862,0
0.2845,0
0.2838,0
0.2836,0
0.2837,0
0.2826,0
0.2805,0
0.2787,0
0.2788,0
0.2777,0
0.2773,0
0.2771,0
0.2757,0
0.2758,0
0.2764,0
0.2756,0
0.275,0
0.2752,0
0.2748,0
0.2754,0
0.2749,0
0.275,0
0.2751,0
0.2762,0
0.2762,0
0.2764,0
0.277,0
0.2787,0
0.2789,0
0.2784,0
0.2801,0
0.284,0
0.2856,0
0.2848,0
0.2814,0
0.2828,0
0.2839,0
